1.28E+01,1.94E+01,2.11E+01,1.30E+00,7.10E+04,7.08E+03,1.06E+03,2.60E+03
1.28E+01,1.94E+01,2.11E+01,1.30E+00,8.60E+04,7.08E+03,1.06E+03,3.00E+03
1.28E+01,1.94E+01,2.11E+01,1.30E+00,1.00E+05,7.08E+03,1.06E+03,3.30E+03
1.28E+01,1.94E+01,2.39E+01,7.00E-01,7.10E+04,6.46E+03,1.07E+03,3.20E+03
1.28E+01,1.94E+01,2.39E+01,7.00E-01,8.60E+04,6.46E+03,1.07E+03,3.60E+03
1.28E+01,1.94E+01,2.39E+01,7.00E-01,1.00E+05,6.46E+03,1.07E+03,4.00E+03
1.28E+01,1.94E+01,2.39E+01,1.00E+00,7.10E+04,6.85E+03,1.06E+03,3.60E+03
1.28E+01,1.94E+01,2.39E+01,1.00E+00,8.60E+04,6.85E+03,1.06E+03,4.10E+03
1.28E+01,1.94E+01,2.39E+01,1.00E+00,1.00E+05,6.85E+03,1.06E+03,4.40E+03
1.28E+01,1.94E+01,2.39E+01,1.30E+00,7.10E+04,7.08E+03,1.06E+03,3.90E+03
1.28E+01,1.94E+01,2.39E+01,1.30E+00,8.60E+04,7.08E+03,1.06E+03,4.30E+03
1.28E+01,1.94E+01,2.39E+01,1.30E+00,1.00E+05,7.08E+03,1.06E+03,4.70E+03
1.28E+01,1.94E+01,2.67E+01,7.00E-01,7.10E+04,6.46E+03,1.07E+03,4.10E+03
1.28E+01,1.94E+01,2.67E+01,7.00E-01,8.60E+04,6.46E+03,1.07E+03,4.70E+03
1.28E+01,1.94E+01,2.67E+01,7.00E-01,1.00E+05,6.46E+03,1.07E+03,5.10E+03
1.28E+01,1.94E+01,2.67E+01,1.00E+00,7.10E+04,6.85E+03,1.06E+03,4.70E+03
1.28E+01,1.94E+01,2.67E+01,1.00E+00,8.60E+04,6.85E+03,1.06E+03,5.30E+03
1.28E+01,1.94E+01,2.67E+01,1.00E+00,1.00E+05,6.85E+03,1.06E+03,5.70E+03
1.28E+01,1.94E+01,2.67E+01,1.30E+00,7.10E+04,7.08E+03,1.06E+03,5.20E+03
1.28E+01,1.94E+01,2.67E+01,1.30E+00,8.60E+04,7.08E+03,1.06E+03,5.70E+03
1.28E+01,1.94E+01,2.67E+01,1.30E+00,1.00E+05,7.08E+03,1.06E+03,6.10E+03
1.28E+01,2.22E+01,2.39E+01,7.00E-01,7.10E+04,7.20E+03,1.03E+03,2.20E+03
1.28E+01,2.22E+01,2.39E+01,7.00E-01,8.60E+04,7.20E+03,1.03E+03,2.60E+03
1.28E+01,2.22E+01,2.39E+01,7.00E-01,1.00E+05,7.20E+03,1.03E+03,2.90E+03
1.28E+01,2.22E+01,2.39E+01,1.00E+00,7.10E+04,7.64E+03,1.02E+03,2.50E+03
1.28E+01,2.22E+01,2.39E+01,1.00E+00,8.60E+04,7.64E+03,1.02E+03,2.80E+03
1.28E+01,2.22E+01,2.39E+01,1.00E+00,1.00E+05,7.64E+03,1.02E+03,3.10E+03
1.28E+01,2.22E+01,2.39E+01,1.30E+00,7.10E+04,7.90E+03,1.02E+03,2.60E+03
1.28E+01,2.22E+01,2.39E+01,1.30E+00,8.60E+04,7.90E+03,1.02E+03,3.00E+03
1.28E+01,2.22E+01,2.39E+01,1.30E+00,1.00E+05,7.90E+03,1.02E+03,3.30E+03
1.28E+01,2.22E+01,2.67E+01,7.00E-01,7.10E+04,7.20E+03,1.03E+03,3.20E+03
1.28E+01,2.22E+01,2.67E+01,7.00E-01,8.60E+04,7.20E+03,1.03E+03,3.60E+03
1.28E+01,2.22E+01,2.67E+01,7.00E-01,1.00E+05,7.20E+03,1.03E+03,4.00E+03
1.28E+01,2.22E+01,2.67E+01,1.00E+00,7.10E+04,7.64E+03,1.02E+03,3.60E+03
1.28E+01,2.22E+01,2.67E+01,1.00E+00,8.60E+04,7.64E+03,1.02E+03,4.00E+03
1.28E+01,2.22E+01,2.67E+01,1.00E+00,1.00E+05,7.64E+03,1.02E+03,4.40E+03
1.28E+01,2.22E+01,2.67E+01,1.30E+00,7.10E+04,7.90E+03,1.02E+03,3.90E+03
1.28E+01,2.22E+01,2.67E+01,1.30E+00,8.60E+04,7.90E+03,1.02E+03,4.30E+03
1.28E+01,2.22E+01,2.67E+01,1.30E+00,1.00E+05,7.90E+03,1.02E+03,4.70E+03
3.50E+01,1.39E+01,2.11E+01,7.00E-01,7.10E+04,5.05E+03,1.47E+03,4.00E+03
3.50E+01,1.39E+01,2.11E+01,7.00E-01,8.60E+04,5.05E+03,1.47E+03,4.60E+03
3.50E+01,1.39E+01,2.11E+01,7.00E-01,1.00E+05,5.05E+03,1.47E+03,5.00E+03
3.50E+01,1.39E+01,2.11E+01,1.00E+00,7.10E+04,5.36E+03,1.46E+03,4.70E+03
3.50E+01,1.39E+01,2.11E+01,1.00E+00,8.60E+04,5.36E+03,1.46E+03,5.20E+03
3.50E+01,1.39E+01,2.11E+01,1.00E+00,1.00E+05,5.36E+03,1.46E+03,5.40E+03
3.50E+01,1.39E+01,2.11E+01,1.30E+00,7.10E+04,5.54E+03,1.46E+03,5.10E+03
3.50E+01,1.39E+01,2.11E+01,1.30E+00,8.60E+04,5.54E+03,1.46E+03,5.50E+03
3.50E+01,1.39E+01,2.11E+01,1.30E+00,1.00E+05,5.54E+03,1.46E+03,5.50E+03
3.50E+01,1.39E+01,2.39E+01,7.00E-01,7.10E+04,5.05E+03,1.47E+03,4.90E+03
3.50E+01,1.39E+01,2.39E+01,7.00E-01,8.60E+04,5.05E+03,1.47E+03,5.00E+03
3.50E+01,1.39E+01,2.39E+01,7.00E-01,1.00E+05,5.05E+03,1.47E+03,5.00E+03
3.50E+01,1.39E+01,2.39E+01,1.00E+00,7.10E+04,5.36E+03,1.46E+03,5.40E+03
3.50E+01,1.39E+01,2.39E+01,1.00E+00,8.60E+04,5.36E+03,1.46E+03,5.40E+03
3.50E+01,1.39E+01,2.39E+01,1.00E+00,1.00E+05,5.36E+03,1.46E+03,5.40E+03
3.50E+01,1.39E+01,2.39E+01,1.30E+00,7.10E+04,5.54E+03,1.46E+03,5.50E+03
3.50E+01,1.39E+01,2.39E+01,1.30E+00,8.60E+04,5.54E+03,1.46E+03,5.50E+03
3.50E+01,1.39E+01,2.39E+01,1.30E+00,1.00E+05,5.54E+03,1.46E+03,5.50E+03
3.50E+01,1.39E+01,2.67E+01,7.00E-01,7.10E+04,5.05E+03,1.47E+03,5.00E+03
3.50E+01,1.39E+01,2.67E+01,7.00E-01,8.60E+04,5.05E+03,1.47E+03,5.00E+03
3.50E+01,1.39E+01,2.67E+01,7.00E-01,1.00E+05,5.05E+03,1.47E+03,5.00E+03
3.50E+01,1.39E+01,2.67E+01,1.00E+00,7.10E+04,5.36E+03,1.46E+03,5.40E+03
3.50E+01,1.39E+01,2.67E+01,1.00E+00,8.60E+04,5.36E+03,1.46E+03,5.40E+03
3.50E+01,1.39E+01,2.67E+01,1.00E+00,1.00E+05,5.36E+03,1.46E+03,5.40E+03
3.50E+01,1.39E+01,2.67E+01,1.30E+00,7.10E+04,5.54E+03,1.46E+03,5.50E+03
3.50E+01,1.39E+01,2.67E+01,1.30E+00,8.60E+04,5.54E+03,1.46E+03,5.50E+03
3.50E+01,1.39E+01,2.67E+01,1.30E+00,1.00E+05,5.54E+03,1.46E+03,5.50E+03
3.50E+01,1.94E+01,2.11E+01,7.00E-01,7.10E+04,5.45E+03,1.48E+03,2.00E+03
3.50E+01,1.94E+01,2.11E+01,7.00E-01,8.60E+04,5.45E+03,1.48E+03,2.30E+03
3.50E+01,1.94E+01,2.11E+01,7.00E-01,1.00E+05,5.45E+03,1.48E+03,2.50E+03
3.50E+01,1.94E+01,2.11E+01,1.00E+00,7.10E+04,5.78E+03,1.48E+03,2.20E+03
3.50E+01,1.94E+01,2.11E+01,1.00E+00,8.60E+04,5.78E+03,1.48E+03,2.50E+03
3.50E+01,1.94E+01,2.11E+01,1.00E+00,1.00E+05,5.78E+03,1.48E+03,2.70E+03
3.50E+01,1.94E+01,2.11E+01,1.30E+00,7.10E+04,5.97E+03,1.47E+03,2.30E+03
3.50E+01,1.94E+01,2.11E+01,1.30E+00,8.60E+04,5.97E+03,1.47E+03,2.60E+03
3.50E+01,1.94E+01,2.11E+01,1.30E+00,1.00E+05,5.97E+03,1.47E+03,2.90E+03
3.50E+01,1.94E+01,2.39E+01,7.00E-01,7.10E+04,5.45E+03,1.48E+03,2.90E+03
3.50E+01,1.94E+01,2.39E+01,7.00E-01,8.60E+04,5.45E+03,1.48E+03,3.30E+03
3.50E+01,1.94E+01,2.39E+01,7.00E-01,1.00E+05,5.45E+03,1.48E+03,3.60E+03
3.50E+01,1.94E+01,2.39E+01,1.00E+00,7.10E+04,5.78E+03,1.48E+03,3.30E+03
3.50E+01,1.94E+01,2.39E+01,1.00E+00,8.60E+04,5.78E+03,1.48E+03,3.70E+03
3.50E+01,1.94E+01,2.39E+01,1.00E+00,1.00E+05,5.78E+03,1.48E+03,4.00E+03
3.50E+01,1.94E+01,2.39E+01,1.30E+00,7.10E+04,5.97E+03,1.47E+03,3.60E+03
3.50E+01,1.94E+01,2.39E+01,1.30E+00,8.60E+04,5.97E+03,1.47E+03,4.00E+03
3.50E+01,1.94E+01,2.39E+01,1.30E+00,1.00E+05,5.97E+03,1.47E+03,4.30E+03
3.50E+01,1.94E+01,2.67E+01,7.00E-01,7.10E+04,5.45E+03,1.48E+03,3.80E+03
3.50E+01,1.94E+01,2.67E+01,7.00E-01,8.60E+04,5.45E+03,1.48E+03,4.30E+03
3.50E+01,1.94E+01,2.67E+01,7.00E-01,1.00E+05,5.45E+03,1.48E+03,4.70E+03
3.50E+01,1.94E+01,2.67E+01,1.00E+00,7.10E+04,5.78E+03,1.48E+03,4.40E+03
3.50E+01,1.94E+01,2.67E+01,1.00E+00,8.60E+04,5.78E+03,1.48E+03,4.90E+03
3.50E+01,1.94E+01,2.67E+01,1.00E+00,1.00E+05,5.78E+03,1.48E+03,5.30E+03
3.50E+01,1.94E+01,2.67E+01,1.30E+00,7.10E+04,5.97E+03,1.47E+03,4.90E+03
3.50E+01,1.94E+01,2.67E+01,1.30E+00,8.60E+04,5.97E+03,1.47E+03,5.30E+03
3.50E+01,1.94E+01,2.67E+01,1.30E+00,1.00E+05,5.97E+03,1.47E+03,5.70E+03
3.50E+01,2.22E+01,2.39E+01,7.00E-01,7.10E+04,6.04E+03,1.46E+03,2.00E+03
3.50E+01,2.22E+01,2.39E+01,7.00E-01,8.60E+04,6.04E+03,1.46E+03,2.20E+03
3.50E+01,2.22E+01,2.39E+01,7.00E-01,1.00E+05,6.04E+03,1.46E+03,2.50E+03
3.50E+01,2.22E+01,2.39E+01,1.00E+00,7.10E+04,6.41E+03,1.45E+03,2.10E+03
3.50E+01,2.22E+01,2.39E+01,1.00E+00,8.60E+04,6.41E+03,1.45E+03,2.50E+03
3.50E+01,2.22E+01,2.39E+01,1.00E+00,1.00E+05,6.41E+03,1.45E+03,2.70E+03
3.50E+01,2.22E+01,2.39E+01,1.30E+00,7.10E+04,6.63E+03,1.45E+03,2.30E+03
3.50E+01,2.22E+01,2.39E+01,1.30E+00,8.60E+04,6.63E+03,1.45E+03,2.60E+03
3.50E+01,2.22E+01,2.39E+01,1.30E+00,1.00E+05,6.63E+03,1.45E+03,2.80E+03
3.50E+01,2.22E+01,2.67E+01,7.00E-01,7.10E+04,6.04E+03,1.46E+03,2.90E+03
3.50E+01,2.22E+01,2.67E+01,7.00E-01,8.60E+04,6.04E+03,1.46E+03,3.30E+03
3.50E+01,2.22E+01,2.67E+01,7.00E-01,1.00E+05,6.04E+03,1.46E+03,3.60E+03
3.50E+01,2.22E+01,2.67E+01,1.00E+00,7.10E+04,6.41E+03,1.45E+03,3.30E+03
3.50E+01,2.22E+01,2.67E+01,1.00E+00,8.60E+04,6.41E+03,1.45E+03,3.70E+03
3.50E+01,2.22E+01,2.67E+01,1.00E+00,1.00E+05,6.41E+03,1.45E+03,4.00E+03
3.50E+01,2.22E+01,2.67E+01,1.30E+00,7.10E+04,6.63E+03,1.45E+03,3.60E+03
3.50E+01,2.22E+01,2.67E+01,1.30E+00,8.60E+04,6.63E+03,1.45E+03,4.00E+03
3.50E+01,2.22E+01,2.67E+01,1.30E+00,1.00E+05,6.63E+03,1.45E+03,4.30E+03
5.17E+01,1.39E+01,2.11E+01,7.00E-01,7.10E+04,4.32E+03,2.18E+03,3.80E+03
5.17E+01,1.39E+01,2.11E+01,7.00E-01,8.60E+04,4.32E+03,2.18E+03,4.30E+03
5.17E+01,1.39E+01,2.11E+01,7.00E-01,1.00E+05,4.32E+03,2.18E+03,4.30E+03
5.17E+01,1.39E+01,2.11E+01,1.00E+00,7.10E+04,4.59E+03,2.17E+03,4.40E+03
5.17E+01,1.39E+01,2.11E+01,1.00E+00,8.60E+04,4.59E+03,2.17E+03,4.60E+03
5.17E+01,1.39E+01,2.11E+01,1.00E+00,1.00E+05,4.59E+03,2.17E+03,4.60E+03
5.17E+01,1.39E+01,2.11E+01,1.30E+00,7.10E+04,4.74E+03,2.17E+03,4.70E+03
5.17E+01,1.39E+01,2.11E+01,1.30E+00,8.60E+04,4.74E+03,2.17E+03,4.70E+03
5.17E+01,1.39E+01,2.11E+01,1.30E+00,1.00E+05,4.74E+03,2.17E+03,4.70E+03
5.17E+01,1.39E+01,2.39E+01,7.00E-01,7.10E+04,4.32E+03,2.18E+03,4.30E+03
5.17E+01,1.39E+01,2.39E+01,7.00E-01,8.60E+04,4.32E+03,2.18E+03,4.30E+03
5.17E+01,1.39E+01,2.39E+01,7.00E-01,1.00E+05,4.32E+03,2.18E+03,4.30E+03
5.17E+01,1.39E+01,2.39E+01,1.00E+00,7.10E+04,4.59E+03,2.17E+03,4.60E+03
5.17E+01,1.39E+01,2.39E+01,1.00E+00,8.60E+04,4.59E+03,2.17E+03,4.60E+03
5.17E+01,1.39E+01,2.39E+01,1.00E+00,1.00E+05,4.59E+03,2.17E+03,4.60E+03
5.17E+01,1.39E+01,2.39E+01,1.30E+00,7.10E+04,4.74E+03,2.17E+03,4.70E+03
5.17E+01,1.39E+01,2.39E+01,1.30E+00,8.60E+04,4.74E+03,2.17E+03,4.70E+03
5.17E+01,1.39E+01,2.39E+01,1.30E+00,1.00E+05,4.74E+03,2.17E+03,4.70E+03
5.17E+01,1.39E+01,2.67E+01,7.00E-01,7.10E+04,4.32E+03,2.18E+03,4.30E+03
5.17E+01,1.39E+01,2.67E+01,7.00E-01,8.60E+04,4.32E+03,2.18E+03,4.30E+03
5.17E+01,1.39E+01,2.67E+01,7.00E-01,1.00E+05,4.32E+03,2.18E+03,4.30E+03
5.17E+01,1.39E+01,2.67E+01,1.00E+00,7.10E+04,4.59E+03,2.17E+03,4.60E+03
5.17E+01,1.39E+01,2.67E+01,1.00E+00,8.60E+04,4.59E+03,2.17E+03,4.60E+03
5.17E+01,1.39E+01,2.67E+01,1.00E+00,1.00E+05,4.59E+03,2.17E+03,4.60E+03
5.17E+01,1.39E+01,2.67E+01,1.30E+00,7.10E+04,4.74E+03,2.17E+03,4.70E+03
5.17E+01,1.39E+01,2.67E+01,1.30E+00,8.60E+04,4.74E+03,2.17E+03,4.70E+03
5.17E+01,1.39E+01,2.67E+01,1.30E+00,1.00E+05,4.74E+03,2.17E+03,4.70E+03
5.17E+01,1.94E+01,2.11E+01,7.00E-01,7.10E+04,4.50E+03,2.14E+03,1.70E+03
5.17E+01,1.94E+01,2.11E+01,7.00E-01,8.60E+04,4.50E+03,2.14E+03,2.00E+03
5.17E+01,1.94E+01,2.11E+01,7.00E-01,1.00E+05,4.50E+03,2.14E+03,2.20E+03
5.17E+01,1.94E+01,2.11E+01,1.00E+00,7.10E+04,4.78E+03,2.13E+03,1.90E+03
5.17E+01,1.94E+01,2.11E+01,1.00E+00,8.60E+04,4.78E+03,2.13E+03,2.20E+03
5.17E+01,1.94E+01,2.11E+01,1.00E+00,1.00E+05,4.78E+03,2.13E+03,2.40E+03
5.17E+01,1.94E+01,2.11E+01,1.30E+00,7.10E+04,4.94E+03,2.12E+03,2.00E+03
5.17E+01,1.94E+01,2.11E+01,1.30E+00,8.60E+04,4.94E+03,2.12E+03,2.30E+03
5.17E+01,1.94E+01,2.11E+01,1.30E+00,1.00E+05,4.94E+03,2.12E+03,2.50E+03
5.17E+01,1.94E+01,2.39E+01,7.00E-01,7.10E+04,4.50E+03,2.14E+03,2.60E+03
5.17E+01,1.94E+01,2.39E+01,7.00E-01,8.60E+04,4.50E+03,2.14E+03,3.00E+03
5.17E+01,1.94E+01,2.39E+01,7.00E-01,1.00E+05,4.50E+03,2.14E+03,3.30E+03
5.17E+01,1.94E+01,2.39E+01,1.00E+00,7.10E+04,4.78E+03,2.13E+03,3.00E+03
5.17E+01,1.94E+01,2.39E+01,1.00E+00,8.60E+04,4.78E+03,2.13E+03,3.40E+03
5.17E+01,1.94E+01,2.39E+01,1.00E+00,1.00E+05,4.78E+03,2.13E+03,3.70E+03
5.17E+01,1.94E+01,2.39E+01,1.30E+00,7.10E+04,4.94E+03,2.12E+03,3.30E+03
5.17E+01,1.94E+01,2.39E+01,1.30E+00,8.60E+04,4.94E+03,2.12E+03,3.70E+03
5.17E+01,1.94E+01,2.39E+01,1.30E+00,1.00E+05,4.94E+03,2.12E+03,3.90E+03
5.17E+01,1.94E+01,2.67E+01,7.00E-01,7.10E+04,4.50E+03,2.14E+03,3.50E+03
5.17E+01,1.94E+01,2.67E+01,7.00E-01,8.60E+04,4.50E+03,2.14E+03,4.00E+03
5.17E+01,1.94E+01,2.67E+01,7.00E-01,1.00E+05,4.50E+03,2.14E+03,4.40E+03
5.17E+01,1.94E+01,2.67E+01,1.00E+00,7.10E+04,4.78E+03,2.13E+03,4.20E+03
5.17E+01,1.94E+01,2.67E+01,1.00E+00,8.60E+04,4.78E+03,2.13E+03,4.60E+03
5.17E+01,1.94E+01,2.67E+01,1.00E+00,1.00E+05,4.78E+03,2.13E+03,4.80E+03
5.17E+01,1.94E+01,2.67E+01,1.30E+00,7.10E+04,4.94E+03,2.12E+03,4.60E+03
5.17E+01,1.94E+01,2.67E+01,1.30E+00,8.60E+04,4.94E+03,2.12E+03,4.90E+03
5.17E+01,1.94E+01,2.67E+01,1.30E+00,1.00E+05,4.94E+03,2.12E+03,4.90E+03
5.17E+01,2.22E+01,2.39E+01,7.00E-01,7.10E+04,4.99E+03,2.18E+03,1.70E+03
5.17E+01,2.22E+01,2.39E+01,7.00E-01,8.60E+04,4.99E+03,2.18E+03,1.90E+03
5.17E+01,2.22E+01,2.39E+01,7.00E-01,1.00E+05,4.99E+03,2.18E+03,2.20E+03
5.17E+01,2.22E+01,2.39E+01,1.00E+00,7.10E+04,5.30E+03,2.18E+03,1.90E+03
5.17E+01,2.22E+01,2.39E+01,1.00E+00,8.60E+04,5.30E+03,2.18E+03,2.10E+03
5.17E+01,2.22E+01,2.39E+01,1.00E+00,1.00E+05,5.30E+03,2.18E+03,2.40E+03
5.17E+01,2.22E+01,2.39E+01,1.30E+00,7.10E+04,5.48E+03,2.17E+03,2.00E+03
5.17E+01,2.22E+01,2.39E+01,1.30E+00,8.60E+04,5.48E+03,2.17E+03,2.30E+03
5.17E+01,2.22E+01,2.39E+01,1.30E+00,1.00E+05,5.48E+03,2.17E+03,2.50E+03
5.17E+01,2.22E+01,2.67E+01,7.00E-01,7.10E+04,4.99E+03,2.18E+03,2.60E+03
5.17E+01,2.22E+01,2.67E+01,7.00E-01,8.60E+04,4.99E+03,2.18E+03,3.00E+03
5.17E+01,2.22E+01,2.67E+01,7.00E-01,1.00E+05,4.99E+03,2.18E+03,3.30E+03
5.17E+01,2.22E+01,2.67E+01,1.00E+00,7.10E+04,5.30E+03,2.18E+03,3.00E+03
5.17E+01,2.22E+01,2.67E+01,1.00E+00,8.60E+04,5.30E+03,2.18E+03,3.40E+03
5.17E+01,2.22E+01,2.67E+01,1.00E+00,1.00E+05,5.30E+03,2.18E+03,3.70E+03
5.17E+01,2.22E+01,2.67E+01,1.30E+00,7.10E+04,5.48E+03,2.17E+03,3.30E+03
5.17E+01,2.22E+01,2.67E+01,1.30E+00,8.60E+04,5.48E+03,2.17E+03,3.60E+03
5.17E+01,2.22E+01,2.67E+01,1.30E+00,1.00E+05,5.48E+03,2.17E+03,3.90E+03
